method,split,task,regime,mean_success_rate,ci95_success_rate,mean_contact_precision,ci95_contact_precision,mean_budget_violation_rate,ci95_budget_violation_rate,mean_fall_rate,ci95_fall_rate,mean_balance_margin,ci95_balance_margin,mean_recovery_success,ci95_recovery_success,mean_energy_contact_cost,ci95_energy_contact_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
proposed_contact_budget_controller,heldout_disturbance,push_cart_with_footstep,compound_contact_scarcity,0.695578,0.044347,0.623932,0.001690,0.112841,0.001267,0.059041,0.000755,0.615592,0.001721,0.579945,0.001731,0.228335,0.000870,0.066106,0.002268,7,84
proposed_contact_budget_controller,heldout_disturbance,push_cart_with_footstep,contact_dropout,0.714286,0.056470,0.628407,0.001562,0.105758,0.001171,0.053151,0.002151,0.618094,0.004996,0.585250,0.004589,0.225704,0.000804,0.061485,0.000806,7,84
proposed_contact_budget_controller,heldout_disturbance,push_cart_with_footstep,narrow_support_polygon,0.773810,0.034534,0.637227,0.004978,0.099808,0.002781,0.048854,0.002691,0.619562,0.004878,0.590600,0.001817,0.223251,0.001910,0.061019,0.000820,7,84
proposed_contact_budget_controller,heldout_disturbance,push_cart_with_footstep,nominal_contacts,0.736395,0.037218,0.651242,0.001575,0.092065,0.001181,0.038451,0.001500,0.628589,0.001550,0.600135,0.001544,0.222036,0.000811,0.057848,0.000813,7,84
proposed_contact_budget_controller,heldout_disturbance,push_cart_with_footstep,one_hand_occupied,0.785714,0.022194,0.641248,0.005027,0.096636,0.002796,0.046789,0.002180,0.622868,0.004942,0.588508,0.003698,0.222029,0.001920,0.058262,0.001907,7,84
proposed_contact_budget_controller,heldout_disturbance,push_cart_with_footstep,slippery_foot_contact,0.744898,0.027352,0.645175,0.001639,0.098661,0.002784,0.045519,0.000830,0.622062,0.001647,0.596123,0.003717,0.224136,0.001912,0.057728,0.002290,7,84
proposed_contact_budget_controller,heldout_disturbance,push_cart_with_footstep,unexpected_push,0.721088,0.046348,0.637347,0.004651,0.102968,0.003488,0.054075,0.002048,0.621554,0.001636,0.593074,0.001661,0.224504,0.002395,0.062512,0.002535,7,84
proposed_contact_budget_controller,heldout_layout,bimanual_shelf_reach,compound_contact_scarcity,0.734694,0.046308,0.629829,0.001588,0.111944,0.001191,0.056756,0.001833,0.631033,0.001544,0.588723,0.001532,0.227025,0.000818,0.063301,0.000819,7,84
proposed_contact_budget_controller,heldout_layout,bimanual_shelf_reach,contact_dropout,0.724490,0.045379,0.635964,0.005127,0.100962,0.001095,0.052136,0.002795,0.635132,0.001594,0.588746,0.004634,0.221716,0.000752,0.061734,0.000754,7,84
proposed_contact_budget_controller,heldout_layout,bimanual_shelf_reach,narrow_support_polygon,0.744898,0.020276,0.639919,0.001549,0.099939,0.001162,0.045522,0.001035,0.638711,0.005073,0.591668,0.004677,0.222646,0.000798,0.057771,0.000800,7,84
proposed_contact_budget_controller,heldout_layout,bimanual_shelf_reach,nominal_contacts,0.705782,0.039675,0.654438,0.005117,0.083998,0.002824,0.037166,0.002424,0.648140,0.001585,0.597001,0.001622,0.215802,0.001939,0.054722,0.000729,7,84
proposed_contact_budget_controller,heldout_layout,bimanual_shelf_reach,one_hand_occupied,0.741497,0.015870,0.643370,0.005107,0.092908,0.001114,0.044433,0.002588,0.643685,0.001627,0.593517,0.001671,0.218775,0.000765,0.059241,0.000767,7,84
proposed_contact_budget_controller,heldout_layout,bimanual_shelf_reach,slippery_foot_contact,0.738095,0.026943,0.648487,0.001536,0.097542,0.001152,0.043030,0.001075,0.644077,0.005074,0.597758,0.005075,0.222673,0.000791,0.057058,0.000793,7,84
proposed_contact_budget_controller,heldout_layout,bimanual_shelf_reach,unexpected_push,0.710884,0.033665,0.642777,0.001460,0.103437,0.003539,0.051686,0.001081,0.634247,0.003785,0.596820,0.001481,0.224132,0.002430,0.058352,0.000700,7,84
proposed_contact_budget_controller,heldout_layout,box_lift_rebalance,compound_contact_scarcity,0.668367,0.031972,0.628986,0.004651,0.108033,0.001171,0.058868,0.002382,0.643685,0.001671,0.590461,0.003752,0.224359,0.000804,0.060994,0.001860,7,84
proposed_contact_budget_controller,heldout_layout,box_lift_rebalance,contact_dropout,0.675170,0.036260,0.639767,0.001434,0.107395,0.002834,0.054549,0.001079,0.647841,0.001444,0.588249,0.001448,0.226154,0.001946,0.058485,0.000709,7,84
proposed_contact_budget_controller,heldout_layout,box_lift_rebalance,narrow_support_polygon,0.673469,0.034480,0.639326,0.001524,0.099646,0.001143,0.046974,0.001538,0.649360,0.001491,0.595985,0.001483,0.222464,0.000785,0.056790,0.000786,7,84
proposed_contact_budget_controller,heldout_layout,box_lift_rebalance,nominal_contacts,0.715986,0.029876,0.654346,0.001447,0.089226,0.001085,0.036124,0.000487,0.659415,0.001474,0.599694,0.001484,0.219411,0.000745,0.051793,0.001879,7,84
proposed_contact_budget_controller,heldout_layout,box_lift_rebalance,one_hand_occupied,0.688776,0.026667,0.643957,0.001460,0.098645,0.001095,0.045273,0.001012,0.653257,0.001459,0.594480,0.001460,0.222734,0.000752,0.056660,0.002343,7,84
proposed_contact_budget_controller,heldout_layout,box_lift_rebalance,slippery_foot_contact,0.683673,0.016777,0.649503,0.001511,0.096740,0.002814,0.044844,0.000723,0.654029,0.001516,0.599086,0.001519,0.222142,0.001932,0.056873,0.000748,7,84
proposed_contact_budget_controller,heldout_layout,box_lift_rebalance,unexpected_push,0.707483,0.028284,0.637433,0.001434,0.103010,0.001075,0.049120,0.001099,0.644919,0.001429,0.589785,0.004746,0.223859,0.000738,0.060711,0.002352,7,84
proposed_contact_budget_controller,heldout_layout,door_open_step_through,compound_contact_scarcity,0.705782,0.033665,0.627754,0.003720,0.108582,0.001210,0.058449,0.002035,0.626601,0.001720,0.589021,0.004561,0.224705,0.000831,0.062160,0.000832,7,84
proposed_contact_budget_controller,heldout_layout,door_open_step_through,contact_dropout,0.751701,0.027622,0.633399,0.001485,0.104092,0.001114,0.049229,0.001247,0.625865,0.003761,0.591138,0.005116,0.223854,0.000765,0.059308,0.002335,7,84
proposed_contact_budget_controller,heldout_layout,door_open_step_through,narrow_support_polygon,0.727891,0.021257,0.644558,0.001575,0.101612,0.002799,0.048327,0.000998,0.636363,0.001575,0.594033,0.005042,0.223783,0.001922,0.060067,0.001909,7,84
proposed_contact_budget_controller,heldout_layout,door_open_step_through,nominal_contacts,0.756803,0.037367,0.651922,0.001498,0.087165,0.001123,0.033714,0.001430,0.638949,0.001479,0.597191,0.001474,0.217965,0.000771,0.051177,0.000773,7,84
proposed_contact_budget_controller,heldout_layout,door_open_step_through,one_hand_occupied,0.739796,0.026176,0.645477,0.001511,0.099543,0.001133,0.044783,0.001326,0.636640,0.001487,0.595796,0.001482,0.223319,0.000778,0.056920,0.000780,7,84
proposed_contact_budget_controller,heldout_layout,door_open_step_through,slippery_foot_contact,0.729592,0.038682,0.650790,0.001562,0.095748,0.003488,0.044237,0.001061,0.637185,0.001565,0.600177,0.001567,0.221429,0.002395,0.058131,0.001891,7,84
proposed_contact_budget_controller,heldout_layout,door_open_step_through,unexpected_push,0.727891,0.046228,0.640212,0.005107,0.099707,0.002821,0.050865,0.002790,0.634023,0.003700,0.594502,0.001649,0.221558,0.001937,0.061533,0.000735,7,84
proposed_contact_budget_controller,heldout_layout,fallen_object_pickup,compound_contact_scarcity,0.717687,0.035172,0.632461,0.004635,0.110700,0.003770,0.060759,0.000662,0.645004,0.004631,0.584973,0.004583,0.226198,0.002589,0.062576,0.002569,7,84
proposed_contact_budget_controller,heldout_layout,fallen_object_pickup,contact_dropout,0.688776,0.015635,0.634470,0.001460,0.105198,0.001095,0.051451,0.000757,0.652071,0.001465,0.590321,0.001467,0.224652,0.000752,0.060177,0.002545,7,84
proposed_contact_budget_controller,heldout_layout,fallen_object_pickup,narrow_support_polygon,0.681973,0.054535,0.644286,0.003740,0.099996,0.003793,0.050436,0.001540,0.649797,0.001553,0.594167,0.001555,0.222713,0.002604,0.060222,0.001878,7,84
proposed_contact_budget_controller,heldout_layout,fallen_object_pickup,nominal_contacts,0.760204,0.033555,0.650841,0.001472,0.086657,0.001104,0.033164,0.001175,0.660855,0.004700,0.603549,0.001469,0.217655,0.000758,0.053231,0.002540,7,84
proposed_contact_budget_controller,heldout_layout,fallen_object_pickup,one_hand_occupied,0.702381,0.049103,0.642244,0.001485,0.097421,0.001114,0.044031,0.000834,0.651830,0.005060,0.600015,0.001538,0.221901,0.000765,0.055586,0.001872,7,84
proposed_contact_budget_controller,heldout_layout,fallen_object_pickup,slippery_foot_contact,0.693878,0.032886,0.645810,0.005067,0.090600,0.001152,0.043518,0.002577,0.652913,0.001665,0.595787,0.001706,0.217934,0.000791,0.055874,0.002514,7,84
proposed_contact_budget_controller,heldout_layout,fallen_object_pickup,unexpected_push,0.705782,0.035538,0.636709,0.004718,0.099097,0.001095,0.050852,0.002503,0.648907,0.001596,0.586970,0.001639,0.221180,0.000752,0.061232,0.000754,7,84
proposed_contact_budget_controller,heldout_layout,push_cart_with_footstep,compound_contact_scarcity,0.731293,0.023805,0.632149,0.001626,0.113533,0.001219,0.058049,0.001139,0.614441,0.003719,0.588102,0.001613,0.228097,0.000837,0.063719,0.002288,7,84
proposed_contact_budget_controller,heldout_layout,push_cart_with_footstep,contact_dropout,0.770408,0.028219,0.635134,0.004693,0.101903,0.001123,0.050628,0.002820,0.617816,0.003712,0.589729,0.004879,0.222342,0.000771,0.060567,0.002529,7,84
proposed_contact_budget_controller,heldout_layout,push_cart_with_footstep,narrow_support_polygon,0.717687,0.035172,0.643810,0.004635,0.097560,0.003476,0.049057,0.002168,0.621291,0.003719,0.592471,0.001707,0.220993,0.002387,0.056624,0.001887,7,84
proposed_contact_budget_controller,heldout_layout,push_cart_with_footstep,nominal_contacts,0.787415,0.030307,0.650035,0.001511,0.085690,0.001133,0.031920,0.000753,0.632013,0.001528,0.599228,0.001534,0.216944,0.000778,0.051780,0.001868,7,84
proposed_contact_budget_controller,heldout_layout,push_cart_with_footstep,one_hand_occupied,0.777211,0.044305,0.644542,0.001524,0.098781,0.001143,0.043348,0.001478,0.630637,0.001510,0.598762,0.001508,0.222788,0.000785,0.056867,0.000786,7,84
proposed_contact_budget_controller,heldout_layout,push_cart_with_footstep,slippery_foot_contact,0.744898,0.035590,0.646803,0.005037,0.092697,0.003482,0.043944,0.002039,0.630360,0.004586,0.593156,0.003738,0.219326,0.002391,0.055371,0.002373,7,84
proposed_contact_budget_controller,heldout_layout,push_cart_with_footstep,unexpected_push,0.726190,0.023882,0.644234,0.001498,0.102663,0.003823,0.051945,0.000913,0.625991,0.003751,0.595401,0.001502,0.223580,0.002625,0.060588,0.000708,7,84
proposed_contact_budget_controller,heldout_object,bimanual_shelf_reach,compound_contact_scarcity,0.732993,0.030912,0.634498,0.005027,0.104867,0.001191,0.055538,0.002081,0.637455,0.004898,0.587581,0.003716,0.221456,0.000818,0.057467,0.000819,7,84
proposed_contact_budget_controller,heldout_object,bimanual_shelf_reach,contact_dropout,0.732993,0.044054,0.642920,0.001460,0.105890,0.001095,0.050311,0.001493,0.639297,0.005138,0.596791,0.001441,0.224391,0.000752,0.056093,0.000754,7,84
proposed_contact_budget_controller,heldout_object,bimanual_shelf_reach,narrow_support_polygon,0.780612,0.027352,0.644588,0.005057,0.094576,0.002805,0.043518,0.002667,0.645172,0.001696,0.599724,0.001742,0.217111,0.000758,0.055395,0.002531,7,84
proposed_contact_budget_controller,heldout_object,bimanual_shelf_reach,nominal_contacts,0.738095,0.024419,0.659107,0.001472,0.087211,0.001104,0.033514,0.000665,0.650110,0.004699,0.609738,0.001494,0.217299,0.000758,0.049053,0.000760,7,84
proposed_contact_budget_controller,heldout_object,bimanual_shelf_reach,one_hand_occupied,0.715986,0.029876,0.650326,0.001485,0.097837,0.001114,0.043424,0.001145,0.640949,0.001479,0.599222,0.005131,0.220306,0.001873,0.053600,0.000767,7,84
proposed_contact_budget_controller,heldout_object,bimanual_shelf_reach,slippery_foot_contact,0.751701,0.010715,0.646296,0.001536,0.090464,0.001152,0.038015,0.001729,0.648401,0.001607,0.601436,0.001631,0.217103,0.000791,0.051224,0.000793,7,84
proposed_contact_budget_controller,heldout_object,bimanual_shelf_reach,unexpected_push,0.726190,0.036004,0.640586,0.001460,0.099790,0.001095,0.045710,0.001178,0.645481,0.001459,0.593700,0.001460,0.220918,0.000752,0.057147,0.002545,7,84
proposed_contact_budget_controller,heldout_object,box_lift_rebalance,compound_contact_scarcity,0.687075,0.046027,0.638278,0.001562,0.111212,0.002802,0.057827,0.001656,0.641005,0.001530,0.589356,0.001521,0.224680,0.002351,0.062151,0.000774,7,84
proposed_contact_budget_controller,heldout_object,box_lift_rebalance,contact_dropout,0.739796,0.038921,0.637625,0.001434,0.101998,0.001075,0.047275,0.000681,0.645472,0.001466,0.596696,0.004704,0.221729,0.000738,0.059505,0.001881,7,84
proposed_contact_budget_controller,heldout_object,box_lift_rebalance,narrow_support_polygon,0.702381,0.040415,0.646331,0.005077,0.094249,0.002811,0.046274,0.001702,0.646662,0.001607,0.592571,0.001634,0.218040,0.001930,0.056667,0.002329,7,84
proposed_contact_budget_controller,heldout_object,box_lift_rebalance,nominal_contacts,0.731293,0.021517,0.652204,0.001447,0.082113,0.001085,0.031066,0.001734,0.656935,0.001519,0.605711,0.005109,0.213809,0.000745,0.052785,0.000747,7,84
proposed_contact_budget_controller,heldout_object,box_lift_rebalance,one_hand_occupied,0.746599,0.043419,0.644102,0.003769,0.091533,0.001095,0.041482,0.003099,0.650714,0.001610,0.598127,0.004896,0.217131,0.000752,0.056509,0.000754,7,84
proposed_contact_budget_controller,heldout_object,box_lift_rebalance,slippery_foot_contact,0.688776,0.035798,0.647361,0.001511,0.091343,0.001133,0.038999,0.001238,0.651588,0.001505,0.596006,0.001505,0.217717,0.000778,0.052176,0.001868,7,84
proposed_contact_budget_controller,heldout_object,box_lift_rebalance,unexpected_push,0.712585,0.040552,0.642151,0.005147,0.095898,0.001075,0.047737,0.002715,0.646829,0.004680,0.597850,0.001621,0.218256,0.000738,0.057129,0.000741,7,84
proposed_contact_budget_controller,heldout_object,door_open_step_through,compound_contact_scarcity,0.722789,0.044597,0.639254,0.001613,0.110101,0.003464,0.057342,0.001301,0.626124,0.003715,0.590130,0.001613,0.223901,0.002544,0.059914,0.002515,7,84
proposed_contact_budget_controller,heldout_object,door_open_step_through,contact_dropout,0.715986,0.044804,0.642611,0.004701,0.100465,0.003526,0.051339,0.002128,0.636661,0.001559,0.594324,0.001584,0.220659,0.002421,0.059267,0.000713,7,84
proposed_contact_budget_controller,heldout_object,door_open_step_through,narrow_support_polygon,0.721088,0.055042,0.642336,0.001575,0.096270,0.001181,0.042771,0.001477,0.633821,0.001580,0.597717,0.001584,0.219411,0.000811,0.055425,0.000813,7,84
proposed_contact_budget_controller,heldout_object,door_open_step_through,nominal_contacts,0.777211,0.052104,0.656561,0.005097,0.080108,0.001123,0.031968,0.002109,0.645365,0.004976,0.609775,0.001614,0.212415,0.000771,0.052225,0.001870,7,84
proposed_contact_budget_controller,heldout_object,door_open_step_through,one_hand_occupied,0.743197,0.034854,0.643255,0.001511,0.092486,0.001133,0.040014,0.002115,0.634059,0.001599,0.597142,0.004617,0.217769,0.000778,0.054538,0.002524,7,84
proposed_contact_budget_controller,heldout_object,door_open_step_through,slippery_foot_contact,0.743197,0.042557,0.648569,0.001562,0.092121,0.001171,0.038303,0.000954,0.636950,0.003712,0.597026,0.001591,0.218235,0.000804,0.053516,0.000806,7,84
proposed_contact_budget_controller,heldout_object,door_open_step_through,unexpected_push,0.726190,0.025459,0.644851,0.001485,0.102941,0.001114,0.048031,0.000832,0.633632,0.001494,0.591149,0.001498,0.223075,0.000765,0.055885,0.000767,7,84
proposed_contact_budget_controller,heldout_object,fallen_object_pickup,compound_contact_scarcity,0.670068,0.030429,0.634912,0.001588,0.110434,0.001191,0.056513,0.001099,0.647078,0.001585,0.593243,0.001586,0.225293,0.000818,0.061377,0.000819,7,84
proposed_contact_budget_controller,heldout_object,fallen_object_pickup,contact_dropout,0.687075,0.011055,0.639208,0.005127,0.099787,0.002827,0.051485,0.002374,0.649358,0.001587,0.593739,0.005036,0.220214,0.001941,0.058896,0.000722,7,84
proposed_contact_budget_controller,heldout_object,fallen_object_pickup,narrow_support_polygon,0.729592,0.033665,0.644450,0.001549,0.098015,0.001162,0.043793,0.000392,0.654279,0.005030,0.595733,0.004628,0.220630,0.000798,0.055565,0.000800,7,84
proposed_contact_budget_controller,heldout_object,fallen_object_pickup,nominal_contacts,0.700680,0.019341,0.657865,0.005117,0.081246,0.002824,0.034586,0.002246,0.662647,0.001590,0.600017,0.001628,0.213217,0.001939,0.051950,0.000729,7,84
proposed_contact_budget_controller,heldout_object,fallen_object_pickup,one_hand_occupied,0.678571,0.050406,0.646982,0.005107,0.090294,0.001114,0.043341,0.002441,0.658301,0.001599,0.596620,0.001636,0.216285,0.000765,0.056564,0.000767,7,84
proposed_contact_budget_controller,heldout_object,fallen_object_pickup,slippery_foot_contact,0.717687,0.051352,0.652835,0.001536,0.093765,0.002808,0.041210,0.001566,0.657178,0.005056,0.599357,0.005052,0.219384,0.001928,0.054730,0.000761,7,84
proposed_contact_budget_controller,heldout_object,fallen_object_pickup,unexpected_push,0.727891,0.048952,0.646020,0.001460,0.102262,0.002827,0.048586,0.001141,0.650882,0.004730,0.599685,0.001506,0.222630,0.001941,0.055514,0.000722,7,84
proposed_contact_budget_controller,heldout_object,push_cart_with_footstep,compound_contact_scarcity,0.741497,0.049554,0.632195,0.003716,0.106490,0.001219,0.054261,0.002626,0.625511,0.001745,0.589365,0.004426,0.222560,0.000837,0.060207,0.000839,7,84
proposed_contact_budget_controller,heldout_object,push_cart_with_footstep,contact_dropout,0.761905,0.037417,0.644327,0.001498,0.103435,0.003520,0.050134,0.000997,0.628721,0.001512,0.595352,0.001518,0.222695,0.002417,0.058335,0.000720,7,84
proposed_contact_budget_controller,heldout_object,push_cart_with_footstep,narrow_support_polygon,0.806122,0.036260,0.646142,0.001588,0.099093,0.001191,0.042806,0.001363,0.632484,0.001573,0.598468,0.005045,0.221345,0.000818,0.057823,0.000819,7,84
proposed_contact_budget_controller,heldout_object,push_cart_with_footstep,nominal_contacts,0.778912,0.046627,0.659228,0.004684,0.082077,0.003513,0.033378,0.002006,0.635960,0.005085,0.607011,0.004602,0.213763,0.002413,0.052896,0.000726,7,84
proposed_contact_budget_controller,heldout_object,push_cart_with_footstep,one_hand_occupied,0.738095,0.025459,0.644588,0.003748,0.091738,0.001143,0.040744,0.002357,0.627927,0.001627,0.595374,0.001660,0.217252,0.000785,0.054498,0.002519,7,84
proposed_contact_budget_controller,heldout_object,push_cart_with_footstep,slippery_foot_contact,0.744898,0.044347,0.651423,0.001575,0.094230,0.001181,0.039815,0.001381,0.632299,0.001570,0.603589,0.001570,0.219679,0.000811,0.055427,0.000813,7,84
proposed_contact_budget_controller,heldout_object,push_cart_with_footstep,unexpected_push,0.755102,0.024343,0.641993,0.001498,0.100765,0.001123,0.045755,0.000766,0.625746,0.001509,0.592247,0.001513,0.221577,0.000771,0.054871,0.000773,7,84
risk_aware_contact_planner,clean_deployment,bimanual_shelf_reach,compound_contact_scarcity,0.629252,0.025676,0.537866,0.001511,0.189185,0.001133,0.097391,0.000706,0.556914,0.001525,0.502410,0.001531,0.251580,0.000778,0.074411,0.000780,7,84
risk_aware_contact_planner,clean_deployment,bimanual_shelf_reach,contact_dropout,0.644558,0.042120,0.539469,0.001383,0.178131,0.001037,0.088745,0.001472,0.563543,0.001365,0.511882,0.004757,0.247433,0.000712,0.074007,0.000714,7,84
risk_aware_contact_planner,clean_deployment,bimanual_shelf_reach,narrow_support_polygon,0.668367,0.034319,0.543708,0.001472,0.170360,0.001104,0.084040,0.001514,0.569598,0.001522,0.512678,0.001539,0.244940,0.000758,0.072365,0.002339,7,84
risk_aware_contact_planner,clean_deployment,bimanual_shelf_reach,nominal_contacts,0.731293,0.030490,0.560771,0.005178,0.152173,0.002844,0.073217,0.002670,0.572547,0.001536,0.525289,0.001581,0.239323,0.001953,0.064835,0.000689,7,84
risk_aware_contact_planner,clean_deployment,bimanual_shelf_reach,one_hand_occupied,0.714286,0.040092,0.553732,0.003787,0.169195,0.003876,0.084291,0.001308,0.565069,0.001395,0.518725,0.001393,0.244473,0.002633,0.068068,0.000663,7,84
risk_aware_contact_planner,clean_deployment,bimanual_shelf_reach,slippery_foot_contact,0.651361,0.058878,0.555479,0.004718,0.163532,0.003539,0.083105,0.001589,0.564367,0.001496,0.517295,0.004682,0.243049,0.002430,0.069752,0.000700,7,84
risk_aware_contact_planner,clean_deployment,bimanual_shelf_reach,unexpected_push,0.666667,0.046944,0.546474,0.005188,0.172982,0.002847,0.089325,0.002298,0.560512,0.001514,0.513220,0.001555,0.245219,0.001955,0.070600,0.000683,7,84
risk_aware_contact_planner,clean_deployment,box_lift_rebalance,compound_contact_scarcity,0.625850,0.038730,0.542202,0.001485,0.189007,0.003526,0.099629,0.001332,0.563315,0.001464,0.502455,0.003749,0.250314,0.002595,0.075772,0.000713,7,84
risk_aware_contact_planner,clean_deployment,box_lift_rebalance,contact_dropout,0.641156,0.036515,0.543877,0.001357,0.181437,0.001018,0.091246,0.000979,0.570002,0.001371,0.514269,0.001377,0.249703,0.000699,0.075460,0.000701,7,84
risk_aware_contact_planner,clean_deployment,box_lift_rebalance,narrow_support_polygon,0.653061,0.021858,0.552868,0.001447,0.173799,0.003545,0.088067,0.000806,0.571585,0.005128,0.515144,0.001456,0.246159,0.002611,0.070479,0.000694,7,84
risk_aware_contact_planner,clean_deployment,box_lift_rebalance,nominal_contacts,0.678571,0.045826,0.556711,0.003801,0.152558,0.001027,0.072477,0.003112,0.577560,0.001516,0.521705,0.001562,0.239587,0.000705,0.065437,0.000708,7,84
risk_aware_contact_planner,clean_deployment,box_lift_rebalance,one_hand_occupied,0.636054,0.032942,0.552637,0.004769,0.166659,0.003577,0.086600,0.001080,0.568322,0.001390,0.513335,0.001394,0.243874,0.002456,0.068963,0.001923,7,84
risk_aware_contact_planner,clean_deployment,box_lift_rebalance,slippery_foot_contact,0.653061,0.046786,0.554813,0.001434,0.168177,0.001075,0.081890,0.001728,0.577371,0.001399,0.512563,0.003770,0.246239,0.000738,0.068689,0.002352,7,84
risk_aware_contact_planner,clean_deployment,box_lift_rebalance,unexpected_push,0.620748,0.049479,0.541735,0.001357,0.174573,0.001018,0.087017,0.000933,0.567211,0.001396,0.511346,0.001409,0.246311,0.000699,0.072025,0.000701,7,84
risk_aware_contact_planner,clean_deployment,door_open_step_through,compound_contact_scarcity,0.630952,0.028803,0.535434,0.001536,0.187361,0.001152,0.096016,0.000579,0.554559,0.001558,0.509411,0.001566,0.250327,0.000791,0.074334,0.000793,7,84
risk_aware_contact_planner,clean_deployment,door_open_step_through,contact_dropout,0.649660,0.026874,0.545693,0.001408,0.182799,0.001056,0.092038,0.000858,0.553602,0.001417,0.511228,0.004750,0.250638,0.000725,0.072645,0.002361,7,84
risk_aware_contact_planner,clean_deployment,door_open_step_through,narrow_support_polygon,0.613946,0.044054,0.550276,0.001498,0.175286,0.001123,0.087807,0.001072,0.559978,0.001516,0.512337,0.001523,0.248323,0.000771,0.071179,0.000773,7,84
risk_aware_contact_planner,clean_deployment,door_open_step_through,nominal_contacts,0.705782,0.038006,0.560184,0.001421,0.156878,0.001066,0.072698,0.001016,0.565133,0.001434,0.522645,0.004712,0.242554,0.000732,0.066928,0.002560,7,84
risk_aware_contact_planner,clean_deployment,door_open_step_through,one_hand_occupied,0.700680,0.033555,0.550907,0.001434,0.170506,0.001075,0.082147,0.001224,0.560073,0.001426,0.513949,0.005147,0.246517,0.000738,0.070132,0.002555,7,84
risk_aware_contact_planner,clean_deployment,door_open_step_through,slippery_foot_contact,0.661565,0.036311,0.548277,0.001485,0.163275,0.001114,0.079243,0.002355,0.561939,0.005077,0.519688,0.001586,0.242873,0.000765,0.069602,0.002535,7,84
risk_aware_contact_planner,clean_deployment,door_open_step_through,unexpected_push,0.608844,0.037218,0.543551,0.001408,0.175935,0.001056,0.088299,0.001360,0.553074,0.003809,0.512847,0.001391,0.247246,0.000725,0.074927,0.000727,7,84
risk_aware_contact_planner,clean_deployment,fallen_object_pickup,compound_contact_scarcity,0.579932,0.047140,0.539540,0.004684,0.187011,0.003815,0.101557,0.001346,0.572219,0.003772,0.509123,0.001507,0.248943,0.002387,0.077592,0.000715,7,84
risk_aware_contact_planner,clean_deployment,fallen_object_pickup,contact_dropout,0.607143,0.036717,0.543877,0.001383,0.181437,0.001037,0.092062,0.001235,0.574763,0.004763,0.505376,0.001378,0.249703,0.000712,0.076356,0.000714,7,84
risk_aware_contact_planner,clean_deployment,fallen_object_pickup,narrow_support_polygon,0.646259,0.033278,0.549404,0.001472,0.174632,0.001104,0.086553,0.001039,0.572999,0.003761,0.514373,0.004682,0.247873,0.000758,0.069657,0.000760,7,84
risk_aware_contact_planner,clean_deployment,fallen_object_pickup,nominal_contacts,0.659864,0.048800,0.556216,0.001395,0.153902,0.001047,0.071623,0.001486,0.588771,0.001389,0.516999,0.003849,0.240510,0.000719,0.067250,0.000721,7,84
risk_aware_contact_planner,clean_deployment,fallen_object_pickup,one_hand_occupied,0.636054,0.026874,0.547074,0.003787,0.165916,0.001056,0.083770,0.002563,0.581424,0.001546,0.510550,0.003769,0.243365,0.000725,0.070496,0.000727,7,84
risk_aware_contact_planner,clean_deployment,fallen_object_pickup,slippery_foot_contact,0.666667,0.033389,0.549557,0.001460,0.164235,0.001095,0.078679,0.001074,0.581652,0.001462,0.512396,0.001465,0.243532,0.000752,0.070325,0.002343,7,84
risk_aware_contact_planner,clean_deployment,fallen_object_pickup,unexpected_push,0.670068,0.020184,0.541735,0.001383,0.174573,0.001037,0.085834,0.000843,0.576646,0.001387,0.511731,0.005181,0.246311,0.000712,0.072921,0.000714,7,84
risk_aware_contact_planner,clean_deployment,push_cart_with_footstep,compound_contact_scarcity,0.683673,0.028284,0.536362,0.001549,0.188057,0.001162,0.095260,0.000891,0.543520,0.005048,0.505049,0.005036,0.250805,0.000798,0.075285,0.000800,7,84
risk_aware_contact_planner,clean_deployment,push_cart_with_footstep,contact_dropout,0.664966,0.034319,0.539388,0.003783,0.176355,0.001066,0.090386,0.002665,0.544522,0.004649,0.511125,0.001596,0.246214,0.000732,0.074439,0.000734,7,84
risk_aware_contact_planner,clean_deployment,push_cart_with_footstep,narrow_support_polygon,0.681973,0.035172,0.548348,0.001511,0.173840,0.001133,0.085116,0.001558,0.553040,0.001477,0.514392,0.001468,0.247330,0.000778,0.070668,0.000780,7,84
risk_aware_contact_planner,clean_deployment,push_cart_with_footstep,nominal_contacts,0.727891,0.026667,0.559405,0.005147,0.151148,0.001075,0.072549,0.002450,0.554643,0.003741,0.523396,0.001621,0.238619,0.000738,0.066922,0.000741,7,84
risk_aware_contact_planner,clean_deployment,push_cart_with_footstep,one_hand_occupied,0.719388,0.048534,0.548793,0.004727,0.165490,0.001085,0.081458,0.003142,0.548275,0.001624,0.517975,0.003766,0.243072,0.000745,0.071757,0.000747,7,84
risk_aware_contact_planner,clean_deployment,push_cart_with_footstep,slippery_foot_contact,0.722789,0.041589,0.552257,0.005097,0.161115,0.001123,0.080767,0.002806,0.553839,0.004990,0.520517,0.001664,0.241390,0.000771,0.070890,0.001870,7,84
risk_aware_contact_planner,clean_deployment,push_cart_with_footstep,unexpected_push,0.649660,0.031740,0.550967,0.001421,0.176351,0.003868,0.091055,0.000821,0.552921,0.001441,0.507884,0.001448,0.247532,0.002656,0.071113,0.000669,7,84
